generation,individual,pre_learn_reward,post_learn_reward,agreement,entropy,agreement_agent_actions,agreement_expert_actions,agreement_env_flattened
43,14,0.0,0.954081654548645,0.9,0.05403728151900901,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
43,15,0.9586734771728516,0.9265305995941162,0.9,0.048404132176983694,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 2]","[2, 1, 2, 2, 2, 2, 0, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
43,16,0.954081654548645,0.954081654548645,1.0,0.008068996568908915,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
43,17,0.9494897723197937,0.954081654548645,1.0,0.004670896682202713,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
43,18,0.9494897723197937,0.954081654548645,0.6363636363636364,0.1847819208201052,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
43,19,0.9403061270713806,0.9127551317214966,0.9090909090909091,0.1285688345179599,"[2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,0,0.9403061270713806,0.954081654548645,0.7272727272727273,0.0059338203784136566,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2]","[2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,1,0.9127551317214966,0.9403061270713806,0.8181818181818182,0.007316889925277792,"[2, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2]","[2, 1, 2, 0, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,2,0.954081654548645,0.0,0.7272727272727273,0.001700920533039607,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2]","[2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,3,0.954081654548645,0.954081654548645,1.0,0.06759520788182272,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,4,0.9494897723197937,0.9494897723197937,0.7272727272727273,0.0028056002814661374,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2]","[2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,5,0.9494897723197937,0.9265305995941162,0.9090909090909091,0.002131307580566499,"[1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,6,0.954081654548645,0.9586734771728516,0.7272727272727273,0.00548893949307967,"[2, 2, 0, 0, 0, 2, 2, 2, 1, 2, 2]","[2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,7,0.954081654548645,0.9494897723197937,0.8181818181818182,0.009438176164621837,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,8,0.9586734771728516,0.9494897723197937,0.7,0.10424463808043297,"[2, 2, 0, 2, 2, 2, 0, 0, 2, 2]","[2, 1, 2, 2, 2, 2, 0, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,9,0.0,0.9403061270713806,1.0,0.1174969768165427,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,10,0.9494897723197937,0.9494897723197937,1.0,0.14451579429828135,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,11,0.9586734771728516,0.9494897723197937,0.9090909090909091,0.002175102580132751,"[1, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,12,0.9494897723197937,0.954081654548645,0.9090909090909091,0.0031285065157465974,"[2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2]","[1, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,13,0.9494897723197937,0.9586734771728516,0.8181818181818182,0.009928871082427742,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,14,0.9265305995941162,0.9586734771728516,0.8,0.06427191473267158,"[2, 0, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,15,0.954081654548645,0.9494897723197937,0.8181818181818182,0.06684948824632946,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,16,0.9081632494926453,0.8989796042442322,0.9090909090909091,0.041547076409915465,"[2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2]","[2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,17,0.9403061270713806,0.0,1.0,0.02045011535584409,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,18,0.954081654548645,0.954081654548645,0.9090909090909091,0.0032891234829245755,"[1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
44,19,0.9494897723197937,0.9494897723197937,0.9090909090909091,0.002305861167349996,"[2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,0,0.9494897723197937,0.9403061270713806,1.0,0.004958820763435638,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,1,0.9403061270713806,0.9494897723197937,0.7272727272727273,0.009851351962424815,"[2, 2, 0, 0, 0, 2, 2, 2, 1, 2, 2]","[2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,2,0.954081654548645,0.9586734771728516,0.9,0.009164147372405064,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 1]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,3,0.9403061270713806,0.9586734771728516,0.9090909090909091,0.019263044004522573,"[1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,4,0.9494897723197937,0.954081654548645,0.8181818181818182,0.017337941872855565,"[2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,5,0.954081654548645,0.9403061270713806,1.0,0.07011120451815342,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,6,0.9403061270713806,0.9127551317214966,0.6363636363636364,0.06808345419435333,"[2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2]","[2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,7,0.9494897723197937,0.9127551317214966,0.6363636363636364,0.03584517624585715,"[2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,8,0.9494897723197937,0.954081654548645,0.8,0.014731124643003569,"[2, 0, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,9,0.954081654548645,0.954081654548645,0.7272727272727273,0.05179326890158171,"[2, 2, 0, 0, 0, 2, 2, 2, 1, 2, 2]","[2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,10,0.9494897723197937,0.954081654548645,0.9090909090909091,0.029352110303443625,"[1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,11,0.9586734771728516,0.0,1.0,0.022285259723911603,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,12,0.9494897723197937,0.9494897723197937,1.0,0.0053119243651356856,"[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,13,0.954081654548645,0.9586734771728516,0.7272727272727273,0.01294609207120216,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,14,0.954081654548645,0.0,1.0,0.003756102158645676,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,15,0.9494897723197937,0.9494897723197937,0.7272727272727273,0.014892908411436818,"[2, 0, 0, 2, 0, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,16,0.0,0.954081654548645,1.0,0.04249898372323845,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,17,0.954081654548645,0.9494897723197937,0.7,0.04656179422057572,"[2, 0, 2, 2, 2, 0, 0, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,18,0.9494897723197937,0.954081654548645,1.0,0.08633836654512884,"[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 0, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
45,19,0.9494897723197937,0.9494897723197937,1.0,0.008320741535862907,"[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,0,0.9494897723197937,0.0,0.6363636363636364,0.12501989196919436,"[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2]","[1, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,1,0.9586734771728516,0.9494897723197937,0.6,0.006902488048945088,"[2, 2, 0, 0, 2, 2, 0, 0, 2, 2]","[2, 1, 2, 2, 2, 2, 0, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,2,0.954081654548645,0.9265305995941162,0.8181818181818182,0.034680717913116416,"[2, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2]","[2, 1, 2, 0, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,3,0.9586734771728516,0.9403061270713806,0.8181818181818182,0.004148304501611095,"[2, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2]","[2, 1, 2, 0, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,4,0.954081654548645,0.9494897723197937,1.0,0.004955134115233604,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,5,0.0,0.9494897723197937,0.7272727272727273,0.030264719675125725,"[2, 0, 0, 0, 2, 2, 2, 2, 1, 2, 2]","[1, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 2, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,6,0.9494897723197937,0.9494897723197937,1.0,0.08258648823862637,"[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,7,0.9265305995941162,0.9586734771728516,1.0,0.009040854581557638,"[1, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2]","[1, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
46,8,0.954081654548645,0.9494897723197937,1.0,0.006198071349353995,"[2, 2, 2, 2, 1, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
