generation,phase,state_id,mode_action,mode_count,population_size,agreement
51,before,70,0,13,20,0.65
51,before,71,2,20,20,1.0
51,before,72,1,20,20,1.0
51,before,73,2,20,20,1.0
51,before,74,2,20,20,1.0
51,before,75,2,20,20,1.0
51,before,76,2,13,20,0.65
51,before,77,2,20,20,1.0
51,before,78,1,15,20,0.75
51,before,79,2,20,20,1.0
51,before,80,2,20,20,1.0
51,before,81,1,16,20,0.8
51,before,82,2,20,20,1.0
51,before,83,1,15,20,0.75
51,before,84,1,19,20,0.95
51,before,85,2,20,20,1.0
51,before,86,1,18,20,0.9
51,before,87,1,20,20,1.0
51,before,88,2,20,20,1.0
51,before,89,1,20,20,1.0
51,before,90,2,20,20,1.0
51,before,91,2,20,20,1.0
51,before,92,1,20,20,1.0
51,before,93,1,15,20,0.75
51,before,94,1,20,20,1.0
51,before,95,2,19,20,0.95
51,before,96,0,13,20,0.65
51,before,97,2,18,20,0.9
51,before,98,1,14,20,0.7
51,before,99,2,20,20,1.0
51,before,100,2,20,20,1.0
51,before,101,2,20,20,1.0
51,before,102,2,20,20,1.0
51,before,103,2,17,20,0.85
51,before,104,2,20,20,1.0
51,before,105,1,13,20,0.65
51,before,106,2,20,20,1.0
51,before,107,2,20,20,1.0
51,before,108,2,20,20,1.0
51,before,109,2,20,20,1.0
51,before,110,1,13,20,0.65
51,before,111,1,20,20,1.0
51,before,112,2,20,20,1.0
51,before,113,2,20,20,1.0
51,before,114,2,20,20,1.0
51,before,115,1,20,20,1.0
51,before,116,2,20,20,1.0
51,before,117,2,20,20,1.0
51,before,118,2,20,20,1.0
51,before,119,2,20,20,1.0
51,before,120,2,20,20,1.0
51,before,121,2,20,20,1.0
51,before,122,2,20,20,1.0
51,before,123,1,20,20,1.0
51,before,124,2,20,20,1.0
51,before,125,1,20,20,1.0
51,before,126,2,20,20,1.0
51,before,127,0,20,20,1.0
51,before,128,2,20,20,1.0
51,before,129,1,13,20,0.65
51,before,130,2,20,20,1.0
52,after,0,2,19,20,0.95
52,after,1,1,20,20,1.0
52,after,2,0,20,20,1.0
52,after,3,0,20,20,1.0
52,after,4,2,17,20,0.85
52,after,5,1,19,20,0.95
52,after,6,2,20,20,1.0
52,after,7,1,20,20,1.0
52,after,8,2,20,20,1.0
52,after,9,0,20,20,1.0
52,after,10,2,19,20,0.95
52,after,11,1,18,20,0.9
52,after,12,2,20,20,1.0
52,after,13,2,14,20,0.7
52,after,14,2,20,20,1.0
52,after,15,1,20,20,1.0
52,after,16,2,20,20,1.0
52,after,17,1,20,20,1.0
52,after,18,2,20,20,1.0
52,after,19,1,20,20,1.0
52,after,20,1,20,20,1.0
52,after,21,2,12,20,0.6
52,after,22,2,20,20,1.0
52,after,23,2,20,20,1.0
52,after,24,1,20,20,1.0
52,after,25,0,20,20,1.0
52,after,26,2,20,20,1.0
52,after,27,2,20,20,1.0
52,after,28,1,14,20,0.7
52,after,29,1,19,20,0.95
52,after,30,2,20,20,1.0
52,after,31,2,20,20,1.0
52,after,32,2,20,20,1.0
52,after,33,1,18,20,0.9
52,after,34,2,20,20,1.0
52,after,35,0,19,20,0.95
52,after,36,0,20,20,1.0
52,after,37,0,15,20,0.75
52,after,38,2,20,20,1.0
52,after,39,2,20,20,1.0
52,after,40,0,20,20,1.0
52,after,41,2,20,20,1.0
52,after,42,2,20,20,1.0
52,after,43,2,14,20,0.7
52,after,44,2,16,20,0.8
52,after,45,1,20,20,1.0
52,after,46,2,20,20,1.0
52,after,47,0,16,20,0.8
52,after,48,2,20,20,1.0
52,after,49,2,18,20,0.9
52,after,50,2,20,20,1.0
52,after,51,1,8,20,0.4
52,after,52,0,19,20,0.95
52,after,53,2,20,20,1.0
52,after,54,2,17,20,0.85
52,after,55,2,16,20,0.8
52,after,56,1,20,20,1.0
52,after,57,2,20,20,1.0
52,after,58,1,20,20,1.0
52,after,59,1,17,20,0.85
52,after,60,1,20,20,1.0
52,after,61,0,19,20,0.95
52,after,62,1,20,20,1.0
52,after,63,1,20,20,1.0
52,after,64,2,20,20,1.0
52,after,65,1,20,20,1.0
52,after,66,2,20,20,1.0
52,after,67,2,19,20,0.95
52,after,68,2,19,20,0.95
52,after,69,2,20,20,1.0
52,after,70,0,19,20,0.95
52,after,71,2,19,20,0.95
52,after,72,1,20,20,1.0
52,after,73,2,20,20,1.0
52,after,74,2,20,20,1.0
52,after,75,2,20,20,1.0
52,after,76,2,19,20,0.95
52,after,77,2,20,20,1.0
52,after,78,1,19,20,0.95
52,after,79,2,20,20,1.0
52,after,80,2,20,20,1.0
52,after,81,1,19,20,0.95
52,after,82,2,20,20,1.0
52,after,83,1,16,20,0.8
52,after,84,1,20,20,1.0
52,after,85,2,20,20,1.0
52,after,86,1,18,20,0.9
52,after,87,1,20,20,1.0
52,after,88,2,20,20,1.0
52,after,89,1,20,20,1.0
52,after,90,2,20,20,1.0
52,after,91,2,20,20,1.0
52,after,92,1,20,20,1.0
52,after,93,1,16,20,0.8
52,after,94,1,20,20,1.0
52,after,95,2,19,20,0.95
52,after,96,0,20,20,1.0
52,after,97,2,11,20,0.55
52,after,98,1,18,20,0.9
52,after,99,2,20,20,1.0
52,after,100,2,20,20,1.0
52,after,101,2,20,20,1.0
52,after,102,2,20,20,1.0
52,after,103,2,18,20,0.9
52,after,104,2,18,20,0.9
52,after,105,2,11,20,0.55
52,after,106,2,20,20,1.0
52,after,107,2,20,20,1.0
52,after,108,2,20,20,1.0
52,after,109,2,20,20,1.0
52,after,110,1,13,20,0.65
52,after,111,1,20,20,1.0
52,after,112,2,20,20,1.0
52,after,113,2,20,20,1.0
52,after,114,2,20,20,1.0
52,after,115,1,20,20,1.0
52,after,116,2,20,20,1.0
52,after,117,2,20,20,1.0
52,after,118,2,20,20,1.0
52,after,119,2,20,20,1.0
52,after,120,2,20,20,1.0
52,after,121,2,20,20,1.0
52,after,122,2,20,20,1.0
52,after,123,1,20,20,1.0
52,after,124,2,20,20,1.0
52,after,125,1,20,20,1.0
52,after,126,2,20,20,1.0
52,after,127,0,20,20,1.0
52,after,128,2,20,20,1.0
52,after,129,1,15,20,0.75
52,after,130,2,20,20,1.0
52,before,0,2,20,20,1.0
52,before,1,1,18,20,0.9
52,before,2,0,20,20,1.0
52,before,3,0,20,20,1.0
52,before,4,2,20,20,1.0
52,before,5,1,19,20,0.95
52,before,6,2,20,20,1.0
52,before,7,1,20,20,1.0
52,before,8,2,20,20,1.0
52,before,9,0,16,20,0.8
52,before,10,2,20,20,1.0
52,before,11,1,14,20,0.7
52,before,12,2,20,20,1.0
52,before,13,2,18,20,0.9
52,before,14,2,20,20,1.0
52,before,15,1,20,20,1.0
52,before,16,2,20,20,1.0
52,before,17,1,19,20,0.95
52,before,18,2,20,20,1.0
52,before,19,1,20,20,1.0
52,before,20,1,20,20,1.0
52,before,21,2,19,20,0.95
52,before,22,2,20,20,1.0
52,before,23,2,20,20,1.0
52,before,24,1,20,20,1.0
52,before,25,0,20,20,1.0
52,before,26,2,20,20,1.0
52,before,27,2,20,20,1.0
52,before,28,1,12,20,0.6
52,before,29,1,20,20,1.0
52,before,30,2,20,20,1.0
52,before,31,2,20,20,1.0
52,before,32,2,20,20,1.0
52,before,33,2,11,20,0.55
52,before,34,2,20,20,1.0
52,before,35,0,10,20,0.5
52,before,36,0,20,20,1.0
52,before,37,0,14,20,0.7
52,before,38,2,20,20,1.0
52,before,39,2,20,20,1.0
52,before,40,0,20,20,1.0
52,before,41,2,20,20,1.0
52,before,42,2,20,20,1.0
52,before,43,2,14,20,0.7
52,before,44,2,15,20,0.75
52,before,45,1,20,20,1.0
52,before,46,2,20,20,1.0
52,before,47,0,11,20,0.55
52,before,48,2,20,20,1.0
52,before,49,2,20,20,1.0
52,before,50,2,20,20,1.0
52,before,51,2,13,20,0.65
52,before,52,0,20,20,1.0
52,before,53,2,20,20,1.0
52,before,54,2,20,20,1.0
52,before,55,2,20,20,1.0
52,before,56,1,19,20,0.95
52,before,57,2,20,20,1.0
52,before,58,1,19,20,0.95
52,before,59,2,12,20,0.6
52,before,60,1,20,20,1.0
52,before,61,0,16,20,0.8
52,before,62,1,20,20,1.0
52,before,63,1,20,20,1.0
52,before,64,2,20,20,1.0
52,before,65,1,20,20,1.0
52,before,66,2,20,20,1.0
52,before,67,2,20,20,1.0
52,before,68,2,20,20,1.0
52,before,69,2,20,20,1.0
52,before,70,0,15,20,0.75
52,before,71,2,20,20,1.0
52,before,72,1,20,20,1.0
52,before,73,2,20,20,1.0
52,before,74,2,20,20,1.0
52,before,75,2,20,20,1.0
52,before,76,2,17,20,0.85
52,before,77,2,20,20,1.0
52,before,78,1,14,20,0.7
52,before,79,2,20,20,1.0
52,before,80,2,20,20,1.0
52,before,81,1,18,20,0.9
52,before,82,2,20,20,1.0
52,before,83,1,16,20,0.8
52,before,84,1,20,20,1.0
52,before,85,2,20,20,1.0
52,before,86,1,19,20,0.95
52,before,87,1,20,20,1.0
52,before,88,2,20,20,1.0
52,before,89,1,20,20,1.0
52,before,90,2,20,20,1.0
52,before,91,2,20,20,1.0
52,before,92,1,19,20,0.95
52,before,93,1,12,20,0.6
52,before,94,1,20,20,1.0
52,before,95,2,19,20,0.95
52,before,96,0,13,20,0.65
52,before,97,2,18,20,0.9
52,before,98,1,12,20,0.6
52,before,99,2,20,20,1.0
52,before,100,2,20,20,1.0
52,before,101,2,20,20,1.0
52,before,102,2,20,20,1.0
52,before,103,2,20,20,1.0
52,before,104,2,20,20,1.0
52,before,105,2,18,20,0.9
52,before,106,2,20,20,1.0
52,before,107,2,20,20,1.0
52,before,108,2,20,20,1.0
52,before,109,2,20,20,1.0
52,before,110,1,13,20,0.65
52,before,111,1,20,20,1.0
52,before,112,2,20,20,1.0
52,before,113,2,20,20,1.0
52,before,114,2,20,20,1.0
52,before,115,1,20,20,1.0
52,before,116,2,20,20,1.0
52,before,117,2,20,20,1.0
52,before,118,2,20,20,1.0
52,before,119,2,20,20,1.0
52,before,120,2,20,20,1.0
52,before,121,2,20,20,1.0
52,before,122,2,20,20,1.0
52,before,123,1,19,20,0.95
52,before,124,2,20,20,1.0
52,before,125,1,19,20,0.95
52,before,126,2,20,20,1.0
52,before,127,0,20,20,1.0
52,before,128,2,20,20,1.0
52,before,129,2,11,20,0.55
52,before,130,2,20,20,1.0
53,after,0,2,19,20,0.95
53,after,1,1,18,20,0.9
53,after,2,0,20,20,1.0
53,after,3,0,20,20,1.0
53,after,4,2,16,20,0.8
53,after,5,1,18,20,0.9
53,after,6,2,20,20,1.0
53,after,7,1,20,20,1.0
53,after,8,2,20,20,1.0
53,after,9,0,18,20,0.9
53,after,10,2,16,20,0.8
53,after,11,1,17,20,0.85
53,after,12,2,20,20,1.0
53,after,13,2,12,20,0.6
53,after,14,2,20,20,1.0
53,after,15,1,19,20,0.95
53,after,16,2,20,20,1.0
53,after,17,1,20,20,1.0
53,after,18,2,20,20,1.0
53,after,19,1,20,20,1.0
53,after,20,1,20,20,1.0
53,after,21,2,10,20,0.5
53,after,22,2,20,20,1.0
53,after,23,2,19,20,0.95
53,after,24,1,19,20,0.95
53,after,25,0,20,20,1.0
53,after,26,2,20,20,1.0
53,after,27,2,20,20,1.0
53,after,28,2,11,20,0.55
53,after,29,1,17,20,0.85
53,after,30,2,19,20,0.95
53,after,31,2,20,20,1.0
53,after,32,2,20,20,1.0
53,after,33,1,15,20,0.75
53,after,34,2,20,20,1.0
53,after,35,0,18,20,0.9
53,after,36,0,20,20,1.0
53,after,37,0,19,20,0.95
53,after,38,2,20,20,1.0
53,after,39,2,20,20,1.0
53,after,40,0,20,20,1.0
53,after,41,2,20,20,1.0
53,after,42,2,20,20,1.0
53,after,43,2,15,20,0.75
53,after,44,2,18,20,0.9
53,after,45,1,20,20,1.0
53,after,46,2,20,20,1.0
53,after,47,0,11,20,0.55
53,after,48,2,20,20,1.0
53,after,49,2,18,20,0.9
53,after,50,2,20,20,1.0
53,after,51,1,11,20,0.55
53,after,52,0,20,20,1.0
53,after,53,2,20,20,1.0
53,after,54,2,16,20,0.8
53,after,55,2,18,20,0.9
53,after,56,1,19,20,0.95
53,after,57,2,20,20,1.0
53,after,58,1,15,20,0.75
53,after,59,1,16,20,0.8
53,after,60,1,20,20,1.0
53,after,61,0,16,20,0.8
53,after,62,1,19,20,0.95
53,after,63,1,20,20,1.0
53,after,64,2,20,20,1.0
53,after,65,1,20,20,1.0
53,after,66,2,19,20,0.95
53,after,67,2,19,20,0.95
53,after,68,2,18,20,0.9
53,after,69,2,20,20,1.0
53,after,70,0,18,20,0.9
53,after,71,2,19,20,0.95
53,after,72,1,19,20,0.95
53,after,73,2,20,20,1.0
53,after,74,2,20,20,1.0
53,after,75,2,20,20,1.0
53,after,76,2,18,20,0.9
53,after,77,2,20,20,1.0
53,after,78,1,19,20,0.95
53,after,79,2,20,20,1.0
53,after,80,2,20,20,1.0
53,after,81,1,19,20,0.95
53,after,82,2,20,20,1.0
53,after,83,1,11,20,0.55
53,after,84,1,20,20,1.0
53,after,85,2,20,20,1.0
53,after,86,1,19,20,0.95
53,after,87,1,20,20,1.0
53,after,88,2,20,20,1.0
53,after,89,1,19,20,0.95
53,after,90,2,20,20,1.0
53,after,91,2,20,20,1.0
53,after,92,1,19,20,0.95
53,after,93,1,13,20,0.65
53,after,94,1,20,20,1.0
53,after,95,2,17,20,0.85
53,after,96,0,18,20,0.9
53,after,97,2,18,20,0.9
53,after,98,1,14,20,0.7
53,after,99,2,20,20,1.0
53,after,100,2,20,20,1.0
53,after,101,2,19,20,0.95
53,after,102,2,20,20,1.0
53,after,103,2,18,20,0.9
53,after,104,2,19,20,0.95
53,after,105,2,15,20,0.75
53,after,106,2,20,20,1.0
53,after,107,2,20,20,1.0
53,after,108,2,20,20,1.0
53,after,109,2,20,20,1.0
53,after,110,1,12,20,0.6
53,after,111,1,20,20,1.0
53,after,112,2,19,20,0.95
53,after,113,2,20,20,1.0
53,after,114,2,20,20,1.0
53,after,115,1,20,20,1.0
53,after,116,2,20,20,1.0
53,after,117,2,20,20,1.0
53,after,118,2,19,20,0.95
53,after,119,2,20,20,1.0
53,after,120,2,20,20,1.0
53,after,121,2,20,20,1.0
53,after,122,2,20,20,1.0
53,after,123,1,20,20,1.0
53,after,124,2,20,20,1.0
53,after,125,1,20,20,1.0
53,after,126,2,20,20,1.0
53,after,127,0,20,20,1.0
53,after,128,2,20,20,1.0
53,after,129,1,15,20,0.75
53,after,130,2,20,20,1.0
53,before,0,2,20,20,1.0
53,before,1,1,20,20,1.0
53,before,2,0,20,20,1.0
53,before,3,0,20,20,1.0
53,before,4,2,15,20,0.75
53,before,5,1,18,20,0.9
53,before,6,2,20,20,1.0
53,before,7,1,20,20,1.0
53,before,8,2,20,20,1.0
53,before,9,0,19,20,0.95
53,before,10,2,17,20,0.85
53,before,11,1,20,20,1.0
53,before,12,2,20,20,1.0
53,before,13,2,14,20,0.7
53,before,14,2,20,20,1.0
53,before,15,1,20,20,1.0
53,before,16,2,20,20,1.0
53,before,17,1,19,20,0.95
53,before,18,2,20,20,1.0
53,before,19,1,20,20,1.0
53,before,20,1,20,20,1.0
53,before,21,2,10,20,0.5
53,before,22,2,20,20,1.0
53,before,23,2,20,20,1.0
53,before,24,1,20,20,1.0
53,before,25,0,20,20,1.0
53,before,26,2,20,20,1.0
53,before,27,2,20,20,1.0
53,before,28,2,13,20,0.65
53,before,29,1,14,20,0.7
53,before,30,2,20,20,1.0
53,before,31,2,20,20,1.0
53,before,32,2,20,20,1.0
53,before,33,2,10,20,0.5
53,before,34,2,20,20,1.0
53,before,35,0,20,20,1.0
53,before,36,0,20,20,1.0
53,before,37,0,16,20,0.8
53,before,38,2,20,20,1.0
53,before,39,2,20,20,1.0
53,before,40,0,20,20,1.0
53,before,41,2,20,20,1.0
53,before,42,2,20,20,1.0
53,before,43,2,20,20,1.0
53,before,44,2,19,20,0.95
53,before,45,1,20,20,1.0
53,before,46,2,20,20,1.0
53,before,47,0,11,20,0.55
53,before,48,2,20,20,1.0
53,before,49,2,20,20,1.0
53,before,50,2,20,20,1.0
53,before,51,1,9,20,0.45
53,before,52,0,20,20,1.0
53,before,53,2,20,20,1.0
53,before,54,2,12,20,0.6
53,before,55,2,15,20,0.75
53,before,56,1,19,20,0.95
53,before,57,2,20,20,1.0
53,before,58,1,15,20,0.75
53,before,59,1,14,20,0.7
53,before,60,1,20,20,1.0
53,before,61,0,20,20,1.0
53,before,62,1,20,20,1.0
53,before,63,1,20,20,1.0
53,before,64,2,20,20,1.0
53,before,65,1,20,20,1.0
53,before,66,2,20,20,1.0
53,before,67,2,20,20,1.0
53,before,68,2,17,20,0.85
53,before,69,2,20,20,1.0
53,before,70,0,20,20,1.0
53,before,71,2,20,20,1.0
53,before,72,1,19,20,0.95
53,before,73,2,20,20,1.0
53,before,74,2,20,20,1.0
53,before,75,2,20,20,1.0
53,before,76,2,20,20,1.0
53,before,77,2,20,20,1.0
53,before,78,1,17,20,0.85
53,before,79,2,20,20,1.0
53,before,80,2,20,20,1.0
53,before,81,1,16,20,0.8
53,before,82,2,20,20,1.0
53,before,83,0,12,20,0.6
53,before,84,1,20,20,1.0
53,before,85,2,19,20,0.95
53,before,86,1,11,20,0.55
53,before,87,1,20,20,1.0
53,before,88,2,20,20,1.0
53,before,89,1,20,20,1.0
53,before,90,2,20,20,1.0
53,before,91,2,20,20,1.0
53,before,92,1,18,20,0.9
53,before,93,1,10,20,0.5
53,before,94,1,20,20,1.0
53,before,95,2,20,20,1.0
53,before,96,0,20,20,1.0
53,before,97,2,18,20,0.9
53,before,98,1,11,20,0.55
53,before,99,2,20,20,1.0
53,before,100,2,20,20,1.0
53,before,101,2,20,20,1.0
53,before,102,2,20,20,1.0
53,before,103,2,19,20,0.95
53,before,104,2,20,20,1.0
53,before,105,2,19,20,0.95
53,before,106,2,20,20,1.0
53,before,107,2,20,20,1.0
53,before,108,2,20,20,1.0
53,before,109,2,20,20,1.0
53,before,110,1,11,20,0.55
53,before,111,1,20,20,1.0
53,before,112,2,20,20,1.0
53,before,113,2,20,20,1.0
53,before,114,2,20,20,1.0
53,before,115,1,20,20,1.0
53,before,116,2,20,20,1.0
53,before,117,2,20,20,1.0
53,before,118,2,20,20,1.0
53,before,119,2,20,20,1.0
53,before,120,2,20,20,1.0
53,before,121,2,20,20,1.0
53,before,122,2,20,20,1.0
53,before,123,1,20,20,1.0
53,before,124,2,20,20,1.0
53,before,125,1,20,20,1.0
53,before,126,2,20,20,1.0
53,before,127,0,20,20,1.0
53,before,128,2,20,20,1.0
53,before,129,2,17,20,0.85
53,before,130,2,20,20,1.0
54,after,0,2,20,20,1.0
54,after,1,1,16,20,0.8
54,after,2,0,20,20,1.0
54,after,3,0,20,20,1.0
54,after,4,2,19,20,0.95
54,after,5,1,20,20,1.0
54,after,6,2,20,20,1.0
54,after,7,1,20,20,1.0
54,after,8,2,20,20,1.0
54,after,9,0,20,20,1.0
54,after,10,2,18,20,0.9
54,after,11,1,20,20,1.0
54,after,12,2,20,20,1.0
54,after,13,2,15,20,0.75
54,after,14,2,20,20,1.0
54,after,15,1,20,20,1.0
54,after,16,2,20,20,1.0
54,after,17,1,20,20,1.0
54,after,18,2,19,20,0.95
54,after,19,1,20,20,1.0
54,after,20,1,20,20,1.0
54,after,21,2,11,20,0.55
54,after,22,2,20,20,1.0
54,after,23,2,20,20,1.0
54,after,24,1,20,20,1.0
54,after,25,0,20,20,1.0
54,after,26,2,20,20,1.0
54,after,27,2,20,20,1.0
54,after,28,1,18,20,0.9
54,after,29,1,19,20,0.95
54,after,30,2,19,20,0.95
54,after,31,2,20,20,1.0
54,after,32,2,20,20,1.0
54,after,33,1,19,20,0.95
54,after,34,2,20,20,1.0
54,after,35,0,20,20,1.0
54,after,36,0,19,20,0.95
54,after,37,0,17,20,0.85
54,after,38,2,20,20,1.0
54,after,39,2,20,20,1.0
54,after,40,0,20,20,1.0
54,after,41,2,20,20,1.0
54,after,42,2,20,20,1.0
54,after,43,2,12,20,0.6
54,after,44,2,15,20,0.75
54,after,45,1,20,20,1.0
54,after,46,2,20,20,1.0
54,after,47,0,12,20,0.6
54,after,48,2,20,20,1.0
54,after,49,2,20,20,1.0
54,after,50,2,20,20,1.0
54,after,51,1,8,20,0.4
54,after,52,0,16,20,0.8
54,after,53,2,20,20,1.0
54,after,54,2,15,20,0.75
54,after,55,2,18,20,0.9
54,after,56,1,19,20,0.95
54,after,57,2,20,20,1.0
54,after,58,1,18,20,0.9
54,after,59,1,17,20,0.85
54,after,60,1,20,20,1.0
54,after,61,0,13,20,0.65
54,after,62,1,20,20,1.0
54,after,63,1,20,20,1.0
54,after,64,2,20,20,1.0
54,after,65,1,20,20,1.0
54,after,66,2,20,20,1.0
54,after,67,2,19,20,0.95
54,after,68,2,20,20,1.0
54,after,69,2,20,20,1.0
54,after,70,0,16,20,0.8
54,after,71,2,18,20,0.9
54,after,72,1,20,20,1.0
54,after,73,2,20,20,1.0
54,after,74,2,20,20,1.0
54,after,75,2,20,20,1.0
54,after,76,2,17,20,0.85
54,after,77,2,20,20,1.0
54,after,78,1,19,20,0.95
54,after,79,2,20,20,1.0
54,after,80,2,20,20,1.0
54,after,81,1,20,20,1.0
54,after,82,2,20,20,1.0
54,after,83,1,16,20,0.8
54,after,84,1,20,20,1.0
54,after,85,2,20,20,1.0
54,after,86,1,20,20,1.0
54,after,87,1,20,20,1.0
54,after,88,2,20,20,1.0
54,after,89,1,20,20,1.0
54,after,90,2,20,20,1.0
54,after,91,2,20,20,1.0
54,after,92,1,19,20,0.95
54,after,93,1,18,20,0.9
54,after,94,1,20,20,1.0
54,after,95,2,19,20,0.95
54,after,96,0,18,20,0.9
54,after,97,2,15,20,0.75
54,after,98,1,19,20,0.95
54,after,99,2,20,20,1.0
54,after,100,2,20,20,1.0
54,after,101,2,19,20,0.95
54,after,102,2,20,20,1.0
54,after,103,2,16,20,0.8
54,after,104,2,18,20,0.9
54,after,105,2,12,20,0.6
54,after,106,2,20,20,1.0
54,after,107,2,20,20,1.0
54,after,108,2,20,20,1.0
54,after,109,2,20,20,1.0
54,after,110,1,15,20,0.75
54,after,111,1,20,20,1.0
54,after,112,2,20,20,1.0
54,after,113,2,20,20,1.0
54,after,114,2,20,20,1.0
54,after,115,1,20,20,1.0
54,after,116,2,20,20,1.0
54,after,117,2,20,20,1.0
54,after,118,2,20,20,1.0
54,after,119,2,20,20,1.0
54,after,120,2,20,20,1.0
54,after,121,2,19,20,0.95
54,after,122,2,20,20,1.0
54,after,123,1,19,20,0.95
54,after,124,2,20,20,1.0
54,after,125,1,20,20,1.0
54,after,126,2,20,20,1.0
54,after,127,0,20,20,1.0
54,after,128,2,20,20,1.0
54,after,129,1,18,20,0.9
54,after,130,2,20,20,1.0
54,before,0,2,20,20,1.0
54,before,1,1,15,20,0.75
54,before,2,0,19,20,0.95
54,before,3,0,19,20,0.95
54,before,4,2,15,20,0.75
54,before,5,1,19,20,0.95
54,before,6,2,20,20,1.0
54,before,7,1,20,20,1.0
54,before,8,2,20,20,1.0
54,before,9,0,14,20,0.7
54,before,10,2,11,20,0.55
54,before,11,1,20,20,1.0
54,before,12,2,20,20,1.0
54,before,13,0,10,20,0.5
54,before,14,2,20,20,1.0
54,before,15,1,20,20,1.0
54,before,16,2,20,20,1.0
54,before,17,1,20,20,1.0
54,before,18,2,20,20,1.0
54,before,19,1,20,20,1.0
54,before,20,1,20,20,1.0
54,before,21,1,11,20,0.55
54,before,22,2,20,20,1.0
54,before,23,2,20,20,1.0
54,before,24,1,20,20,1.0
54,before,25,0,20,20,1.0
54,before,26,2,20,20,1.0
54,before,27,2,20,20,1.0
54,before,28,1,13,20,0.65
54,before,29,1,20,20,1.0
54,before,30,2,20,20,1.0
54,before,31,2,20,20,1.0
54,before,32,2,20,20,1.0
54,before,33,2,11,20,0.55
54,before,34,2,20,20,1.0
54,before,35,0,14,20,0.7
54,before,36,0,20,20,1.0
54,before,37,0,19,20,0.95
54,before,38,2,20,20,1.0
54,before,39,2,20,20,1.0
54,before,40,0,20,20,1.0
54,before,41,2,20,20,1.0
54,before,42,2,20,20,1.0
54,before,43,2,11,20,0.55
54,before,44,2,15,20,0.75
54,before,45,1,20,20,1.0
54,before,46,2,20,20,1.0
54,before,47,2,13,20,0.65
54,before,48,2,20,20,1.0
54,before,49,2,19,20,0.95
54,before,50,2,20,20,1.0
54,before,51,1,15,20,0.75
54,before,52,0,20,20,1.0
54,before,53,2,20,20,1.0
54,before,54,2,14,20,0.7
54,before,55,2,19,20,0.95
54,before,56,1,20,20,1.0
54,before,57,2,20,20,1.0
54,before,58,1,14,20,0.7
54,before,59,1,20,20,1.0
54,before,60,1,20,20,1.0
54,before,61,1,11,20,0.55
54,before,62,1,20,20,1.0
54,before,63,1,20,20,1.0
54,before,64,2,19,20,0.95
54,before,65,1,20,20,1.0
54,before,66,2,17,20,0.85
54,before,67,2,20,20,1.0
54,before,68,2,20,20,1.0
54,before,69,2,20,20,1.0
54,before,70,0,11,20,0.55
54,before,71,2,20,20,1.0
54,before,72,1,20,20,1.0
54,before,73,2,20,20,1.0
54,before,74,2,20,20,1.0
54,before,75,2,20,20,1.0
54,before,76,2,15,20,0.75
54,before,77,2,20,20,1.0
54,before,78,1,20,20,1.0
54,before,79,2,20,20,1.0
54,before,80,2,20,20,1.0
54,before,81,1,20,20,1.0
54,before,82,2,20,20,1.0
54,before,83,1,16,20,0.8
54,before,84,1,20,20,1.0
54,before,85,2,20,20,1.0
54,before,86,1,20,20,1.0
54,before,87,1,20,20,1.0
54,before,88,2,18,20,0.9
54,before,89,1,20,20,1.0
54,before,90,2,20,20,1.0
54,before,91,2,20,20,1.0
54,before,92,1,18,20,0.9
54,before,93,1,19,20,0.95
54,before,94,1,20,20,1.0
54,before,95,2,15,20,0.75
54,before,96,0,14,20,0.7
54,before,97,2,16,20,0.8
54,before,98,1,10,20,0.5
54,before,99,2,20,20,1.0
54,before,100,2,20,20,1.0
54,before,101,2,20,20,1.0
54,before,102,2,20,20,1.0
54,before,103,2,19,20,0.95
54,before,104,2,20,20,1.0
54,before,105,2,15,20,0.75
54,before,106,2,20,20,1.0
54,before,107,2,20,20,1.0
54,before,108,2,20,20,1.0
54,before,109,2,20,20,1.0
54,before,110,1,16,20,0.8
54,before,111,1,20,20,1.0
54,before,112,2,17,20,0.85
54,before,113,2,19,20,0.95
54,before,114,2,20,20,1.0
54,before,115,1,20,20,1.0
54,before,116,2,20,20,1.0
54,before,117,2,20,20,1.0
54,before,118,2,20,20,1.0
54,before,119,2,20,20,1.0
54,before,120,2,20,20,1.0
54,before,121,2,20,20,1.0
54,before,122,2,20,20,1.0
54,before,123,1,20,20,1.0
54,before,124,2,20,20,1.0
54,before,125,1,20,20,1.0
54,before,126,2,20,20,1.0
54,before,127,0,20,20,1.0
54,before,128,2,20,20,1.0
54,before,129,1,18,20,0.9
54,before,130,2,20,20,1.0
55,after,0,2,20,20,1.0
55,after,1,1,16,20,0.8
55,after,2,0,20,20,1.0
55,after,3,0,19,20,0.95
55,after,4,2,20,20,1.0
55,after,5,1,20,20,1.0
55,after,6,2,20,20,1.0
55,after,7,1,20,20,1.0
55,after,8,2,20,20,1.0
55,after,9,0,20,20,1.0
55,after,10,2,18,20,0.9
55,after,11,1,20,20,1.0
55,after,12,2,20,20,1.0
55,after,13,2,16,20,0.8
55,after,14,2,20,20,1.0
55,after,15,1,19,20,0.95
55,after,16,2,19,20,0.95
55,after,17,1,20,20,1.0
55,after,18,2,19,20,0.95
55,after,19,1,20,20,1.0
55,after,20,1,20,20,1.0
55,after,21,2,11,20,0.55
55,after,22,2,20,20,1.0
55,after,23,2,20,20,1.0
55,after,24,1,20,20,1.0
55,after,25,0,18,20,0.9
